district	nesdcLabel	name	party	percent	info	조사시작일	조사기관.여론M	조사기관2	의뢰기관	총협조율	후보수	권역	선거구명	RegNumber	SurveyAgency	여론조사명칭	등록일	지역_시도	link	조사기관.여심위	공동조사기관	조사시간	조사완료사례수	총사용규모	총거절이탈규모	총접촉률	가중법	조사방법.요약	표본구성.요약	조사일수	휴일조사일수	조사종료일	지역
서울 강서갑	한길리서치 -  폴리뉴스	구상찬	국민의힘	28.9	2023-12-09 ~ 2023-12-17 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 2.2% / 95% 신뢰수준에 ±4.4%P	2023-12-09	한길리서치	한길리서치	폴리뉴스	2.2	2	서울	강서갑	11913	한길리서치	서울특별시 강서구  갑 선거구  정당지지도 국회의원선거 	2023-12-19	서울특별시	/portal/bbs/B0000005/view.do?nttId=13423&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=145	한길리서치		26시간10분	500	103979	22414	61.6	셀가중	무선ARS(88.0%) 무선전화번호가상번호/유선ARS(12%) 유선전화번호RDD	무선ARS(88.0%) 가상번호구축방법:SKT(7473),KT(4486),LGU+(2990)가입자리스트로부터무작위추출/유선ARS(12%) 20개국번별0000~9999까지무작위생성및추출	9	5	2023-12-17	지역
경기 성남분당을	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	김병욱	더불어민주당	40.5	2023-12-13 ~ 2023-12-14 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 9.8% / 95% 신뢰수준에 ±4.4%P	2023-12-13	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	9.8	3	경기	성남분당을	11880	(주)여론조사꽃	경기도 성남시 분당구  을 선거구  정당지지도 국회의원선거 	2023-12-15	경기도	/portal/bbs/B0000005/view.do?nttId=13381&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=148	(주)여론조사꽃		14시간40분	503	14969	4651	38	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	0	2023-12-14	지역
경기 성남분당을	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	김은혜	국민의힘	30.2	2023-12-13 ~ 2023-12-14 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 9.8% / 95% 신뢰수준에 ±4.4%P	2023-12-13	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	9.8	3	경기	성남분당을	11880	(주)여론조사꽃	경기도 성남시 분당구  을 선거구  정당지지도 국회의원선거 	2023-12-15	경기도	/portal/bbs/B0000005/view.do?nttId=13381&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=148	(주)여론조사꽃		14시간40분	503	14969	4651	38	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	0	2023-12-14	지역
경기 성남분당을	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	유인선	진보당	2.2	2023-12-13 ~ 2023-12-14 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 9.8% / 95% 신뢰수준에 ±4.4%P	2023-12-13	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	9.8	3	경기	성남분당을	11880	(주)여론조사꽃	경기도 성남시 분당구  을 선거구  정당지지도 국회의원선거 	2023-12-15	경기도	/portal/bbs/B0000005/view.do?nttId=13381&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=148	(주)여론조사꽃		14시간40분	503	14969	4651	38	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	0	2023-12-14	지역
강원 동해태백삼척정선	입소스 주식회사 -  G1방송, KBS춘천, MBC강원(춘천MBC, 원주MBC, MBC강원영동)	한호연	더불어민주당	19	2023-12-13 ~ 2023-12-14 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 21.6% / 95% 신뢰수준에 ±4.4%P	2023-12-13	입소스 주식회사	입소스	G1방송, KBS춘천, MBC강원(춘천MBC, 원주MBC, MBC강원영동)	21.6	2	강원	동해태백삼척정선	11900	입소스 주식회사	강원특별자치도 동해시 태백시 삼척시 정선군  동해태백삼척정선 선거구  국회의원선거 정당지지도 	2023-12-18	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=13408&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=146	입소스주식회사		19시간30분	500	11083	1811	23.6	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(6455),KT(3876),LGU+(2583)가입자리스트로부터무작위추출	2	0	2023-12-14	지역
강원 동해태백삼척정선	입소스 주식회사 -  G1방송, KBS춘천, MBC강원(춘천MBC, 원주MBC, MBC강원영동)	이철규	국민의힘	45	2023-12-13 ~ 2023-12-14 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 21.6% / 95% 신뢰수준에 ±4.4%P	2023-12-13	입소스 주식회사	입소스	G1방송, KBS춘천, MBC강원(춘천MBC, 원주MBC, MBC강원영동)	21.6	2	강원	동해태백삼척정선	11900	입소스 주식회사	강원특별자치도 동해시 태백시 삼척시 정선군  동해태백삼척정선 선거구  국회의원선거 정당지지도 	2023-12-18	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=13408&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=146	입소스주식회사		19시간30분	500	11083	1811	23.6	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(6455),KT(3876),LGU+(2583)가입자리스트로부터무작위추출	2	0	2023-12-14	지역
서울 금천	(주)비전코리아 -  금천저널	최기상	더불어민주당	40.4	2023-12-17 ~ 2023-12-18 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 4.9% / 95% 신뢰수준에 ±4.4%P	2023-12-17	(주)비전코리아	비전코리아	금천저널	4.9	2	서울	금천	11906	(주)비전코리아	서울특별시 금천구    국회의원선거 정당지지도 	2023-12-19	서울특별시	/portal/bbs/B0000005/view.do?nttId=13414&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=145	(주)비전코리아		12시간35분	500	57017	9635	68.6	셀가중	무선ARS(74.8%) 무선전화번호가상번호/유선ARS(25.2%) 유선전화번호RDD	무선ARS(74.8%) SK(4591),KT(3554),LGU+(2008)가입자리스트로부터무작위추출/유선ARS(25.2%) 13개국번별0000~9999까지무작위생성및추출(802,803,804,805,806,807,808,809,892,893,894,895,896)	2	1	2023-12-18	지역
서울 금천	(주)비전코리아 -  금천저널	강성만	국민의힘	36	2023-12-17 ~ 2023-12-18 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 4.9% / 95% 신뢰수준에 ±4.4%P	2023-12-17	(주)비전코리아	비전코리아	금천저널	4.9	2	서울	금천	11906	(주)비전코리아	서울특별시 금천구    국회의원선거 정당지지도 	2023-12-19	서울특별시	/portal/bbs/B0000005/view.do?nttId=13414&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=145	(주)비전코리아		12시간35분	500	57017	9635	68.6	셀가중	무선ARS(74.8%) 무선전화번호가상번호/유선ARS(25.2%) 유선전화번호RDD	무선ARS(74.8%) SK(4591),KT(3554),LGU+(2008)가입자리스트로부터무작위추출/유선ARS(25.2%) 13개국번별0000~9999까지무작위생성및추출(802,803,804,805,806,807,808,809,892,893,894,895,896)	2	1	2023-12-18	지역
강원 홍천횡성영월평창	입소스 주식회사 -  G1방송, KBS춘천, MBC강원(춘천MBC, 원주MBC, MBC강원영동)	허필홍	더불어민주당	23	2023-12-17 ~ 2023-12-18 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 17% / 95% 신뢰수준에 ±4.4%P	2023-12-17	입소스 주식회사	입소스	G1방송, KBS춘천, MBC강원(춘천MBC, 원주MBC, MBC강원영동)	17	2	강원	홍천횡성영월평창	11917	입소스 주식회사	강원특별자치도 홍천군 횡성군 영월군 평창군  홍천군횡성군영월군평창군 선거구  국회의원선거 정당지지도 	2023-12-20	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=13427&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=144	입소스주식회사		16시간20분	500	11020	2443	29.9	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(6345),KT(3807),LGU+(2538)가입자리스트로부터무작위추출	2	1	2023-12-18	지역
강원 홍천횡성영월평창	입소스 주식회사 -  G1방송, KBS춘천, MBC강원(춘천MBC, 원주MBC, MBC강원영동)	유상범	국민의힘	41	2023-12-17 ~ 2023-12-18 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 17% / 95% 신뢰수준에 ±4.4%P	2023-12-17	입소스 주식회사	입소스	G1방송, KBS춘천, MBC강원(춘천MBC, 원주MBC, MBC강원영동)	17	2	강원	홍천횡성영월평창	11917	입소스 주식회사	강원특별자치도 홍천군 횡성군 영월군 평창군  홍천군횡성군영월군평창군 선거구  국회의원선거 정당지지도 	2023-12-20	강원특별자치도	/portal/bbs/B0000005/view.do?nttId=13427&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=144	입소스주식회사		16시간20분	500	11020	2443	29.9	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(6345),KT(3807),LGU+(2538)가입자리스트로부터무작위추출	2	1	2023-12-18	지역
경기 수원정	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	김준혁	더불어민주당	25.7	2023-12-20 ~ 2023-12-21 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 511명 / 9.8% / 95% 신뢰수준에 ±4.3%P	2023-12-20	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	9.8	3	경기	수원정	11923	(주)여론조사꽃	경기도 수원시  정 선거구  정당지지도 국회의원선거 	2023-12-22	경기도	/portal/bbs/B0000005/view.do?nttId=13435&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=144	(주)여론조사꽃		15시간10분	511	14385	4689	39.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	0	2023-12-21	지역
경기 수원정	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	이수정	국민의힘	25.5	2023-12-20 ~ 2023-12-21 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 511명 / 9.8% / 95% 신뢰수준에 ±4.3%P	2023-12-20	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	9.8	3	경기	수원정	11923	(주)여론조사꽃	경기도 수원시  정 선거구  정당지지도 국회의원선거 	2023-12-22	경기도	/portal/bbs/B0000005/view.do?nttId=13435&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=144	(주)여론조사꽃		15시간10분	511	14385	4689	39.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	0	2023-12-21	지역
경기 수원정	(주)여론조사꽃 -  (주)여론조사꽃 자체조사	이병진	녹색정의당	4.7	2023-12-20 ~ 2023-12-21 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 511명 / 9.8% / 95% 신뢰수준에 ±4.3%P	2023-12-20	(주)여론조사꽃	여론조사꽃	(주)여론조사꽃 자체조사	9.8	3	경기	수원정	11923	(주)여론조사꽃	경기도 수원시  정 선거구  정당지지도 국회의원선거 	2023-12-22	경기도	/portal/bbs/B0000005/view.do?nttId=13435&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=144	(주)여론조사꽃		15시간10분	511	14385	4689	39.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) 가상번호구축방법:SKT(7500),KT(4500),LGU+(3000)가입자리스트로부터무작위추출	2	0	2023-12-21	지역
울산 남을	모노커뮤니케이션즈(모노리서치) -  (주)조선뉴스프레스	박성진	더불어민주당	26.8	2023-12-22 ~ 2023-12-23 / 무선 ARS, 무선전화면접, 유선 ARS / 무선전화번호가상번호KT 3600 LG 3600 SK 4800 총 12,000건, 무선전화번호휴대전화 가상번호KT 3600 LG 3600 SK 4800 총 12,000건, 유선전화번호RDD / 500명 / 4% / 95% 신뢰수준에 ±4.4%P	2023-12-22	모노커뮤니케이션즈(모노리서치)	모노커뮤니케이션즈(모노리서치)	(주)조선뉴스프레스	4	3	울산	남을	11949	모노커뮤니케이션즈(모노리서치)	울산광역시 남구  울산광역시 남구 (을)  국회의원선거 정당지지도 	2023-12-27	울산광역시	/portal/bbs/B0000005/view.do?nttId=13463&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=141	모노커뮤니케이션즈(모노리서치)		14시간0분	500	81161	11973	43.4	셀가중	무선ARS(31%) 무선전화번호가상번호KT3600LG3600SK4800총12,000건/무선전화면접(50%) 무선전화번호휴대전화가상번호KT3600LG3600SK4800총12,000건/유선ARS(19%) 유선전화번호RDD	무선ARS(31%) KT3600LG3600SK4800총12,000건/무선전화면접(50%) KT3600LG3600SK4800총12,000건/유선ARS(19%) 22개국번별0000~9999까지무작위생성및추출	2	1	2023-12-23	지역
울산 남을	모노커뮤니케이션즈(모노리서치) -  (주)조선뉴스프레스	김기현	국민의힘	43.4	2023-12-22 ~ 2023-12-23 / 무선 ARS, 무선전화면접, 유선 ARS / 무선전화번호가상번호KT 3600 LG 3600 SK 4800 총 12,000건, 무선전화번호휴대전화 가상번호KT 3600 LG 3600 SK 4800 총 12,000건, 유선전화번호RDD / 500명 / 4% / 95% 신뢰수준에 ±4.4%P	2023-12-22	모노커뮤니케이션즈(모노리서치)	모노커뮤니케이션즈(모노리서치)	(주)조선뉴스프레스	4	3	울산	남을	11949	모노커뮤니케이션즈(모노리서치)	울산광역시 남구  울산광역시 남구 (을)  국회의원선거 정당지지도 	2023-12-27	울산광역시	/portal/bbs/B0000005/view.do?nttId=13463&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=141	모노커뮤니케이션즈(모노리서치)		14시간0분	500	81161	11973	43.4	셀가중	무선ARS(31%) 무선전화번호가상번호KT3600LG3600SK4800총12,000건/무선전화면접(50%) 무선전화번호휴대전화가상번호KT3600LG3600SK4800총12,000건/유선ARS(19%) 유선전화번호RDD	무선ARS(31%) KT3600LG3600SK4800총12,000건/무선전화면접(50%) KT3600LG3600SK4800총12,000건/유선ARS(19%) 22개국번별0000~9999까지무작위생성및추출	2	1	2023-12-23	지역
울산 남을	모노커뮤니케이션즈(모노리서치) -  (주)조선뉴스프레스	조남애	진보당	4.3	2023-12-22 ~ 2023-12-23 / 무선 ARS, 무선전화면접, 유선 ARS / 무선전화번호가상번호KT 3600 LG 3600 SK 4800 총 12,000건, 무선전화번호휴대전화 가상번호KT 3600 LG 3600 SK 4800 총 12,000건, 유선전화번호RDD / 500명 / 4% / 95% 신뢰수준에 ±4.4%P	2023-12-22	모노커뮤니케이션즈(모노리서치)	모노커뮤니케이션즈(모노리서치)	(주)조선뉴스프레스	4	3	울산	남을	11949	모노커뮤니케이션즈(모노리서치)	울산광역시 남구  울산광역시 남구 (을)  국회의원선거 정당지지도 	2023-12-27	울산광역시	/portal/bbs/B0000005/view.do?nttId=13463&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=141	모노커뮤니케이션즈(모노리서치)		14시간0분	500	81161	11973	43.4	셀가중	무선ARS(31%) 무선전화번호가상번호KT3600LG3600SK4800총12,000건/무선전화면접(50%) 무선전화번호휴대전화가상번호KT3600LG3600SK4800총12,000건/유선ARS(19%) 유선전화번호RDD	무선ARS(31%) KT3600LG3600SK4800총12,000건/무선전화면접(50%) KT3600LG3600SK4800총12,000건/유선ARS(19%) 22개국번별0000~9999까지무작위생성및추출	2	1	2023-12-23	지역
경기 남양주을	(주)리얼미터 -  텔레그래프코리아	김병주	더불어민주당	44.1	2023-12-26 ~ 2023-12-27 / 유선 ARS, 무선 ARS / 유선전화번호RDD, 무선전화번호가상번호 / 500명 / 3.3% / 95% 신뢰수준에 ±4.4%P	2023-12-26	(주)리얼미터	리얼미터	텔레그래프코리아	3.3	2	경기	남양주을	12012	(주)리얼미터	경기도 남양주시  을선거구  국회의원선거 정당지지도 기타 	2024-01-02	경기도	/portal/bbs/B0000005/view.do?nttId=13554&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=135	(주)리얼미터		16시간5분	500	62263	14858	44.5	림가중	유선ARS(10%) 유선전화번호RDD/무선ARS(90%) 무선전화번호가상번호	유선ARS(10%) 주요13개국번별0000~9999까지무작위생성및추출/무선ARS(90%) SKT11,475/KT1,350/LGU+675가입자리스트로부터무작위추출	2	0	2023-12-27	지역
경기 남양주을	(주)리얼미터 -  텔레그래프코리아	곽관용	국민의힘	38.5	2023-12-26 ~ 2023-12-27 / 유선 ARS, 무선 ARS / 유선전화번호RDD, 무선전화번호가상번호 / 500명 / 3.3% / 95% 신뢰수준에 ±4.4%P	2023-12-26	(주)리얼미터	리얼미터	텔레그래프코리아	3.3	2	경기	남양주을	12012	(주)리얼미터	경기도 남양주시  을선거구  국회의원선거 정당지지도 기타 	2024-01-02	경기도	/portal/bbs/B0000005/view.do?nttId=13554&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=135	(주)리얼미터		16시간5분	500	62263	14858	44.5	림가중	유선ARS(10%) 유선전화번호RDD/무선ARS(90%) 무선전화번호가상번호	유선ARS(10%) 주요13개국번별0000~9999까지무작위생성및추출/무선ARS(90%) SKT11,475/KT1,350/LGU+675가입자리스트로부터무작위추출	2	0	2023-12-27	지역
경남 김해갑	케이에스오아이 주식회사(한국사회여론연구소) -  MBC경남	민홍철	더불어민주당	43.7	2023-12-29 ~ 2023-12-30 / 무선 ARS / 무선전화번호가상번호 / 500명 / 6.8% / 95% 신뢰수준에 ±4.4%P	2023-12-29	케이에스오아이 주식회사(한국사회여론연구소)	케이에스오아이(한국사회여론연구소)	MBC경남	6.8	2	경남	김해갑	12042	케이에스오아이 주식회사(한국사회여론연구소)	경상남도 김해시  갑 선거구  국회의원선거 정당지지도 기타 (경상남도 김해시 갑 국회의원 선거 정당 지지도 기타(국정지지도, 기타 정치현안))	2024-01-02	경상남도	/portal/bbs/B0000005/view.do?nttId=13566&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=132	케이에스오아이주식회사(한국사회여론연구소)		21시간40분	500	15000	6830	52.7	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) SK(7500),KT(4500),LG(3000)가입자리스트로부터무작위추출	2	1	2023-12-30	지역
